,ID,CD_8_T_effector,DDR,APM,Immune_Checkpoint,CellCycle_Reg,Pan_F_TBRs,Histones,EMT1,EMT2,EMT3,WNT_target,FGFR3_related,Cell_cycle,Mismatch_Repair,Homologous_recombination,Nucleotide_excision_repair,DNA_replication,Base_excision_repair,TMEscoreA_CIR,TMEscoreB_CIR,CD8_Rooney_et_al,Co_inhibition_T_cell_Rooney_et_al,T_cell_inflamed_GEP_Ayers_et_al,IFNG_signature_Ayers_et_al,MDSC_Wang_et_al,PPAGs,HLA_signature_gene,Cytotoxic_cells_Danaher_et_al,TIP_Priming_and_activation_1,TIP_Priming_and_activation_2,TIP_Recognition_of_cancer_cells_by_T_cells_1,TIP_Recognition_of_cancer_cells_by_T_cells_2,TIP_Killing_of_cancer_cells_1,TIP_Killing_of_cancer_cells_2,TMEscoreA_plus,Th2_cells_Bindea_et_al,CD8_T_cells_Bindea_et_al,Normal_mucosa_Bindea_et_al,Antigen_Processing_and_Presentation_Li_et_al,Antimicrobials_Li_et_al,Chemokines_Li_et_al,Cytokines_Li_et_al,Natural_Killer_Cell_Cytotoxicity_Li_et_al,TCR_signaling_Pathway_Li_et_al,TGFb_Family_Member_Li_et_al,ADP_Ribosylation,Purine_Metabolism,Pyrimidine_Metabolism,CD4_c0_Tcm,CD4_c1_Treg,CD4_c3_Tfh,CD4_c4_Tstr,CD4_c5_CTL,CD4_c7_Tn_TCEA3,CD8_c1_Tex,CD8_c2_Teff,CD8_c4_Tstr,Mph_04_TREM2,TMEscore_CIR
151,SAMc2a1820d4e6b,3.4359599078620278,4.619732571601468,9.029340200009441,2.3790927758531333,5.617505216031766,6.411078175441744,5.5494909815955555,4.485444772272327,4.589479965489536,4.780639431888978,4.784307001763298,5.39754149203151,4.604544414488508,4.8340348182721415,4.196610616238718,4.549377178123759,4.531120092794698,4.1485391864091286,5.117798816055594,5.677802422285822,3.9642232255593965,2.6927004277457,3.7691806639772008,3.6791531821556607,2.8501408089989764,5.897072091308718,1.8374139434641934,3.449440926633745,2.3790927758531333,2.3790927758531333,5.7507698080446445,2.3354539707783877,2.111832913181217,3.866694829372507,4.729548902736391,3.6398362051449826,5.256002231644722,8.877622768766697,6.305700595079459,5.768001469914413,5.098218313336987,4.571354807600445,2.111832913181217,3.1402248281835914,4.302972267569079,5.4749984360251505,4.075847349231158,4.397813421693221,7.227485025340042,3.2702228288775284,1.6284661644408074,3.4186163154963194,3.449440926633745,6.066600944683927,2.352178294092792,4.273084669043648,3.4186163154963194,6.285922926893839,-0.5600036062302278
152,SAM822b226466a1,-1.6290537423829772,4.915363115899617,7.397473901454323,-1.3951890464334151,5.679055405804467,4.722222329498086,5.924310896134297,3.5683418493503947,2.8168974450708646,2.8207148099954797,4.395811633136594,7.099583377739674,4.569268331868719,4.896277533174102,4.298340008451537,4.815216034985953,4.479810384521808,4.450409146304686,0.688829068528786,3.7601299876230523,-0.5095025781703839,-0.8813372458569202,-1.9535393929166591,-2.6424297394650886,0.4630125526742468,7.350156815314036,-2.0384583892467587,-1.0683117478521822,-1.3951890464334151,-1.3951890464334151,3.013741041534409,-1.4770476024183807,-2.4671108187866833,1.3513329209460032,0.3355634665316321,3.8182021366996635,2.787342142124194,6.842428355972619,3.6835494218669647,3.3106209675703533,-0.34147056176445667,1.685327810814447,-2.4671108187866833,-0.6893241195108896,3.6565620572907966,5.80970771050251,4.199750981114378,4.586302455453147,6.3919610527176856,0.1396113702165677,-2.8827366153287173,0.346927222019725,-1.0683117478521822,5.006797988899852,-2.180278088173207,0.8956026541301586,0.346927222019725,0.7216758240652513,-3.0713009190942664
153,SAMabc151b01ea3,-0.28392540661582255,4.8067218307014095,8.367800955379746,-0.13286360853055199,5.513757090380943,5.286949186636496,6.445897743875285,5.390252862828776,3.2612292341964677,4.097153385590267,4.722632395791299,1.3607536196171814,4.756266733111867,5.187265685752819,4.596690547375991,4.793578256270098,4.877637559065239,4.387047894246406,2.0149462885166405,2.7553370936934556,0.9275273292721459,-0.07169666236249092,-0.42163246819130956,-1.1866474017701147,1.5249510882326562,6.182787450661169,-0.7379962333685487,0.17590540638073052,-0.13286360853055199,-0.13286360853055199,3.836108369206811,-0.34176511566997564,-1.6890767900505288,2.9735257609598946,1.5071252171289038,4.103393548094925,3.8236988287021196,4.852182305733545,4.797951296292934,3.9974234752003235,1.630880749310226,2.742109417082286,-1.6890767900505288,0.5493585017143222,3.4906305303054252,4.950662840146286,4.718893346964527,5.139062521189448,6.742037465913495,-0.22940252729942565,-1.3815933395588111,2.030581428866945,0.17590540638073052,5.934373491092923,-0.952591208046148,2.1159944095378997,2.030581428866945,2.7047009672043694,-0.7403908051768151
154,SAMe1eb5d988760,3.326445655942641,4.8799555990728445,9.236665592257955,2.5115956002640893,5.33616613929242,6.547100435607248,6.648959381992107,4.853107584657675,4.711932517446092,5.197671467807676,4.782465361698037,3.5110304285222935,4.9517333709215645,5.102692982061826,4.600151221065149,4.7613021201502175,4.866376971306329,4.16364501276123,5.453454767394323,5.952121875800246,3.948941011759643,2.8069842522717257,4.3249319226414356,3.678375751997883,2.8943225710163456,6.557596340755555,2.020071440678597,3.6252216917213613,2.5115956002640893,2.5115956002640893,5.477505018444253,2.570626763883158,2.3345734528878306,4.041916919292678,5.19399764485088,4.58278860770811,5.334382084572776,9.00392736144025,6.271264381826977,5.714961555196618,5.52780192859538,4.862275029524874,2.3345734528878306,2.929802861121937,5.041993260908207,5.429107650389659,4.2012072680633,4.520997964698509,7.058758150869881,3.134655165074456,1.2891797991731673,2.655158749878335,3.6252216917213613,5.433667559536872,2.345181479987505,3.948667760108514,2.655158749878335,6.659840073949288,-0.49866710840592265
155,SAMe3210d3632b4,2.948525915327484,4.8664807284552865,9.641145142288176,2.6758983859848406,6.132527468024649,6.608271509347024,6.720089872286103,5.07104358897406,5.417740665988878,4.890190797784563,6.023911816331001,5.366802282961108,5.278832074602618,5.589939027059853,4.650845662897322,5.042885270343674,5.540063611990654,4.397347874456085,5.212492512429148,4.515827965502273,3.61613249924936,2.991004553329932,4.185660122625602,3.457831113868515,3.333738816103757,7.082056283606562,1.4042118750517578,3.3824062408128697,2.6758983859848406,2.6758983859848406,5.524545111697206,2.603433208923212,1.746259225088897,4.393712383773849,4.731590195462469,4.784255859845086,5.003131900636282,7.966766943888459,6.331944955392973,5.661580233371116,5.043941343886165,4.800418690381683,1.746259225088897,2.6331005677848887,4.505688204655374,5.113609923355044,4.797752517008881,4.978881005147247,8.245705483342718,2.852525295302607,1.3861032110949172,3.270914460995623,3.3824062408128697,6.82842089790232,2.138574049914176,3.6013479009342664,3.270914460995623,7.06870088945125,0.6966645469268755
156,SAMb15ad09d6e24,4.357256262793943,4.806954092040997,9.455125027221388,3.6259515281916888,5.998278771534783,6.297458014662574,6.344187669533146,5.855298597071659,4.754048564092575,5.359632715581423,4.728956629614743,3.0912950178033474,5.043262401975199,5.316982770636949,4.667764645217952,4.845454083783502,4.965354418410463,4.136696391560385,6.020180772700106,4.492357773562407,5.421810493164468,3.8640025286391166,4.82788755145921,4.1895732159718255,3.973414753266867,5.9760362412115775,2.7552959985078265,4.926599010402039,3.6259515281916888,3.6259515281916888,6.3569531304581055,3.8309201758349984,3.172000177705675,4.6410364244473055,5.61797242697681,4.654568229190353,6.011437389020763,7.7325805002903385,6.972898377789756,6.2060405393848725,5.752888997412975,4.903158577018837,3.172000177705675,3.960846246426809,4.409479045762543,5.281576370503437,4.361565225351815,4.660118460282752,7.651522693411624,3.897543017127839,2.410293283284273,3.4322570493577254,4.926599010402039,6.329003974423805,3.292646708210459,4.837296755031325,3.4322570493577254,7.190212572877091,1.5278229991376993
157,SAM7893196e0e89,-0.29412867706677415,5.047532644695215,7.707391745100611,0.4142485726609513,5.505703142595243,5.58197877321867,6.554327763873518,4.516282602004276,4.212064606955377,4.553562256494476,4.82168049331859,7.112189848422845,5.10155065835333,5.4786482684037905,4.8883765086208,4.9645418544038815,5.4243918236766655,4.436340062303681,2.20877334137955,4.855079497965822,0.6240563931458531,0.9754749141688992,0.8463773566061681,-0.6145346172086631,0.9124275753856383,6.661322964347826,-0.6463836709896347,0.32890084650357837,0.4142485726609513,0.4142485726609513,3.875707832401184,-0.016031083398822144,-1.3347507736287525,2.3070920199370497,1.7615643153000953,4.782080775286264,3.561972319097918,7.863845592042146,4.008216926032349,3.9345845040831504,1.3495957247624712,2.282577890792803,-1.3347507736287525,0.20725720683113016,3.22931723060584,5.354243290308575,4.346794893903723,4.610126261097843,6.400013039399728,1.3738474637584408,-0.8818274390420563,1.7842642181542827,0.32890084650357837,5.982902374232301,-0.5411530286470565,1.6084352300258977,1.7842642181542827,3.3554547381150672,-2.6463061565862724
158,SAM3f446449bf81,2.3337186062363102,4.933353142051427,10.548279882364985,1.7219169841138162,5.39579386673574,5.65437834284445,6.404915945596521,4.165459124632504,3.487154746717144,4.886446243776196,4.246944772822848,6.057053570880568,4.875436376784811,5.345568012689457,4.689346399833246,4.8535553302769685,5.073913431147575,4.277769021333275,4.775921824844392,4.853788168214079,2.785141603669023,2.0628769462688,2.9296795678818373,2.7545406384814157,2.339534185263634,6.54372303866397,1.2827448088875815,2.3268233669088048,1.7219169841138162,1.7219169841138162,5.811073395271084,1.900614364043195,1.1509108228994025,3.2145700231822416,4.59702585149213,4.780894394039278,4.6648477321568445,8.127130922445607,6.710224464344239,5.253094234187208,4.25959869533618,3.63353613607411,1.1509108228994025,2.390251516890689,3.2370209063973583,5.22716328281005,4.356565021277839,4.677194269256667,5.9225345676557595,2.4433688324343668,0.6541689709187081,2.4771772129728302,2.3268233669088048,5.796603149137575,1.4366891940622781,3.03291187840556,2.4771772129728302,5.315928697957503,-0.07786634336968667
159,SAM961d04c42bd9,0.9490317034466862,4.911276343355229,8.056318369652256,1.046726146937697,5.19879490766752,5.891064579908166,7.152057318592351,5.168271884391515,4.128366914193381,4.408788745866847,5.969155097419414,5.571421842666413,4.9301969137761885,5.227169858836844,4.66831566232103,4.7676165226445795,5.083908228806931,4.538917504199633,2.815649465970065,4.822525859528681,2.428172244954965,1.4242258145322488,1.9747485063870542,-0.22286597084481855,1.540510547876749,6.763615913687637,0.22172938537573325,2.032971938087876,1.046726146937697,1.046726146937697,4.241095032688673,0.7463413823293767,0.35990741634343887,3.1289394703645708,2.6407400101632517,4.383325935703806,4.525219457304228,7.463219695934588,4.729278532105803,4.798906078861366,2.3212926831297778,3.075610133444497,0.35990741634343887,1.6989895665574832,3.5928682827553864,5.330028616684148,4.60947855298192,4.840246340623468,6.82397776563167,2.790168627119444,0.42066343559187896,2.452514254824955,2.032971938087876,5.9458952596898085,0.8854916962390512,2.566978745081455,2.452514254824955,3.437350573897185,-2.006876393558616
160,SAMb0d11db9aa79,3.7728659878945177,4.854376940340307,9.925352377027933,2.5573554328881536,5.78724060549428,4.7190662377026555,6.076268727258934,4.889712768690478,2.512693199222318,4.396835095381869,4.89209595868537,6.788739625302003,4.806399911967301,5.051626697485575,4.473752328469965,4.799414291665822,4.7004640386418535,4.337505349814926,5.645043650901896,2.3824317900992162,4.172827118708204,2.9073301463678844,4.06077199483456,4.3092059908441565,3.6487240095312132,7.062759728922064,2.4149289367403135,3.632700359947107,2.5573554328881536,2.5573554328881536,5.898897002012176,2.6920930242751866,2.3574741842366556,4.004023862981611,5.451890208577309,4.570594372836819,5.0032543268981975,5.192042155854135,7.096790613946988,6.12629691714727,5.151053128998026,4.474194921017702,2.3574741842366556,3.281438041781379,4.0549386762794635,5.4890483155957,4.456229041835149,4.671153506540182,7.095900301795278,2.781329333713772,1.6174824482719534,3.273205198372786,3.632700359947107,5.298456999044828,2.3499879564386568,3.9007204855671618,3.273205198372786,6.37220338910328,3.26261186080268
161,SAM19fec8f3b3bd,0.32224454381012846,4.862696829108493,8.231087463323444,1.6068294647208252,4.876691723230465,6.207527045240568,5.136211830134787,3.9292627840037255,5.123848719047104,5.033121004564511,6.214751110553735,4.527594004909519,4.781373067889118,5.032053983302805,4.488004329606698,4.846264106758137,4.617774565939863,4.133053753710412,2.776162147586974,3.4615713234408703,1.5052058180131787,1.8466126548055701,1.0516148574372668,-0.5630283215483192,3.1892421052835283,6.238713007180632,0.4174011583327156,0.9339708583250607,1.6068294647208252,1.6068294647208252,4.757117710308062,1.9638120423274157,-1.2246069519970717,3.754337286053617,2.2160989512268903,4.460853326795662,4.134098401270398,7.596762633919795,4.450300106902523,4.004579993644896,2.1310213589029714,3.3033705056638336,-1.2246069519970717,1.1693544439914665,4.9396577706553275,5.533487601607876,4.39762831060631,4.517253375950368,7.964493862118606,1.9353096428908367,-0.3053164984629752,1.3375868177303367,0.9339708583250607,6.142803933487369,0.19037087895563579,2.6637160278754464,1.3375868177303367,4.58398212243499,-0.6854091758538963
162,SAM6083aac8db99,2.8647656671889843,5.002575012800917,8.504855780352111,1.9482610085789827,5.393325453605511,5.282701032923414,7.072156520048131,5.688614997176359,3.3188750179773514,3.7019134001524336,3.5776286672441273,3.3111819190552505,5.292940088097698,5.368889686805967,4.739180444091205,4.9151479250402295,5.500636168859782,4.48745007780688,4.929396828036156,2.7248728275865695,3.3378010768380895,2.0361156508566216,3.222873645020503,3.4396487225098333,2.422860422645902,5.949975903609797,1.7770803629096943,2.9886740777466962,1.9482610085789827,1.9482610085789827,4.630709836517539,1.9208699858972,1.8873454363543611,3.639187217754144,4.531013173565546,4.969773488495986,4.19273981639278,7.063959670257323,5.849683655483618,5.543377419907037,4.2243118238830535,3.4512787754000662,1.8873454363543611,2.9064074451273267,2.756851271006035,5.466774599062222,4.574145178040159,5.052836180933149,5.979164224317098,1.7822346908279991,1.0118462751316153,3.1222129582659512,2.9886740777466962,5.536311671795721,1.7838763056850064,3.2550351054191857,3.1222129582659512,5.9661933047833,2.2045240004495863
163,SAM7ee2b6e4d6b3,-0.1309893346320623,4.893570791149714,8.333789397307713,-0.24153229344647026,6.153194819168015,5.231416743810909,6.126650784864534,4.5094223408796825,3.1293485945720803,4.035462528838948,5.6082172330850835,6.698203264175717,4.751172193990527,4.843073475849481,4.376337308508253,4.659372264938677,4.429509620883716,4.2501330869471525,2.0180746016920037,2.9226179753961032,0.9957574722557663,-0.011790334148620917,0.9336147007817184,-0.9705647122940212,1.0107251549056357,7.158352628105419,0.09839204700103686,0.6604216390863997,-0.24153229344647026,-0.24153229344647026,4.19084259230644,-0.027811818588948725,-1.356799067521098,2.3376177386231873,1.7709913235129093,4.327218051881603,3.549234319492302,6.248877568096301,4.364997809087187,4.223845531498123,1.4630132452453921,2.4982788582850137,-1.356799067521098,0.3905178752790599,3.5800011559510687,5.620017116883762,4.047394732622167,4.440310473953707,6.68386797355884,0.3236179021985544,-1.44676370529669,1.5138631469330164,0.6604216390863997,5.394625173466069,-0.8592884072782667,2.1119902909169124,1.5138631469330164,2.763680635456035,-0.9045433737040995
