,ID,CD_8_T_effector,DDR,APM,Immune_Checkpoint,CellCycle_Reg,Pan_F_TBRs,Histones,EMT1,EMT2,EMT3,WNT_target,FGFR3_related,Cell_cycle,Mismatch_Repair,Homologous_recombination,Nucleotide_excision_repair,DNA_replication,Base_excision_repair,TMEscoreA_CIR,TMEscoreB_CIR,CD8_Rooney_et_al,Co_inhibition_T_cell_Rooney_et_al,T_cell_inflamed_GEP_Ayers_et_al,IFNG_signature_Ayers_et_al,MDSC_Wang_et_al,PPAGs,HLA_signature_gene,Cytotoxic_cells_Danaher_et_al,TIP_Priming_and_activation_1,TIP_Priming_and_activation_2,TIP_Recognition_of_cancer_cells_by_T_cells_1,TIP_Recognition_of_cancer_cells_by_T_cells_2,TIP_Killing_of_cancer_cells_1,TIP_Killing_of_cancer_cells_2,TMEscoreA_plus,Th2_cells_Bindea_et_al,CD8_T_cells_Bindea_et_al,Normal_mucosa_Bindea_et_al,Antigen_Processing_and_Presentation_Li_et_al,Antimicrobials_Li_et_al,Chemokines_Li_et_al,Cytokines_Li_et_al,Natural_Killer_Cell_Cytotoxicity_Li_et_al,TCR_signaling_Pathway_Li_et_al,TGFb_Family_Member_Li_et_al,ADP_Ribosylation,Purine_Metabolism,Pyrimidine_Metabolism,CD4_c0_Tcm,CD4_c1_Treg,CD4_c3_Tfh,CD4_c4_Tstr,CD4_c5_CTL,CD4_c7_Tn_TCEA3,CD8_c1_Tex,CD8_c2_Teff,CD8_c4_Tstr,Mph_04_TREM2,TMEscore_CIR
10,SAM49f9b2e57aa5,-2.5541364627340966,3.825749528089551,-2.528737602301473,-1.2348942310130107,-1.1133522912214422,-1.8572592077461916,2.3800790054648457,-2.402354308058302,-1.4317462879024043,-2.042573174096407,2.021544049575079,0.19670351997747082,4.468215570733643,1.6286253739634966,2.8665245863637017,1.1960757032138953,2.681544110133629,2.574741384949268,-2.286463923701706,-1.1116648614597717,-1.863162648201341,-0.9900968397444739,-0.5996400077823604,-1.7164849028687543,-1.178270751531996,1.245835442911388,-2.181579197009812,-1.4021326025021021,-1.2348942310130107,-1.2348942310130107,-2.508926819041207,-1.4476771401620205,-1.6183802687402147,-0.22936346429831225,-2.5313962227119546,0.9249919936297083,-1.7966538654212318,-0.0720802687812052,-3.1486496916669946,-3.0688471862235462,-1.1739283518814339,-2.312730267829878,-1.6183802687402147,-1.7567416286936417,-1.394169620686615,0.051759841526726136,1.903340800981151,2.298260942475889,-0.6748314631293441,-0.5563727938518379,0.010470768893095403,-2.2661073946096066,-1.4021326025021021,-0.40125727572031766,-1.3730314434947783,-1.4176326363211877,-2.2661073946096066,-1.3656183586528656,-1.1747990622419344
11,SAM2e7aa8fa0ab3,1.1171068056184776,-2.419587558004276,-1.034998205445256,0.12869772470756938,-1.6804926700965779,0.4053252994551191,1.5267952934034608,-2.277994417056265,0.2697184228344162,-1.6431836542568616,-0.16511683743985114,0.7825683425015222,-2.6419855160186363,-1.2499224325988372,-1.2768070492552355,-0.5613119584760758,-1.2972394939861542,-0.5562314390763606,0.5410113154408643,-0.05111828823983294,0.7739092109976955,-0.15699220848361678,0.6916492171180506,1.073986421229848,-0.28807352948201786,0.3333467443194306,0.001767241909786946,0.7349654184389073,0.12869772470756938,0.12869772470756938,-0.5374942908032672,0.15735837657415389,0.6741420422806457,0.3102344520072602,0.7527040518834429,-1.191910545830605,0.20140023302026072,0.47503031793017475,-0.5113115246588048,-0.07257578445828247,1.084320232997707,0.4497408134699727,0.6741420422806457,0.4566437936626614,-1.1903759609812554,-0.664840827663728,-1.049115413795401,-1.020564352327142,-0.8016137692023472,-0.06802251083976756,0.2892922019638651,0.6703018437124698,0.7349654184389073,-0.8807580742186286,0.6635555557420397,-0.22306567052766443,0.6703018437124698,0.9937867649258186,0.5921296036806973
12,SAMd0e47be700b0,-1.6096643893311882,2.9376260941322907,-0.3535334917573802,-1.1252811038453094,2.6487594690365466,-3.2272078521232888,2.7935374096448156,-2.360130449688905,-2.010176803194559,-2.389214207757915,-0.8888668305409216,0.334021019173553,4.694380552030354,-0.7497845650174053,1.120229882351973,0.3639430361775958,0.0962406796208808,0.27889301412560347,-1.7562667846353033,-1.6897340983115667,-1.06084250759742,-0.8947062971908253,-1.0253345071882447,-1.2428064089664215,-0.5948561171927983,-0.3637145505417477,-3.9453294002333945,-0.9606529690145481,-1.1252811038453094,-1.1252811038453094,-0.5094064945815097,-0.7111199209755562,-1.0626318021374181,-0.9021601982061781,-1.5845057278008627,1.4584957849458373,-1.032743598570713,-1.240140897348066,-0.6334841372173132,-0.9171658654830391,-1.0843747979784746,-1.7649377804814617,-1.0626318021374181,-0.46776948352050407,-2.399309363428193,0.7913371644488858,0.32154218028925124,0.09364532342074043,-2.184955437738737,-0.3037935808754503,-0.06343644701910453,-0.6136568121490691,-0.9606529690145481,-1.495567784055036,-1.1933737860424802,-1.4488226649993523,-0.6136568121490691,-1.4783157936123215,-0.06653268632373655
13,SAMdf3e42c8672a,2.810579821764454,6.18405681123491,-0.07738742778433577,1.7517586473723101,1.7245249117926968,-0.8749132772361851,1.8089086491512025,0.60059635096674,0.818595469947898,-0.4333162622661966,-0.5893759316592029,-0.5342054553125567,7.524815313296781,4.272697733141905,2.955036278157853,3.662272880741326,5.094765368172948,3.3110842577498083,1.923296401647556,-0.9901715208939789,2.165491659586409,1.7248720156890613,2.1092219351823203,1.6365629418298366,1.3964581935170581,-0.8114842628330012,3.1346041636301107,2.035115392144873,1.7517586473723101,1.7517586473723101,0.8771417724896107,1.009904529352244,2.202856287611828,1.5984335668260956,2.0850882832469715,2.5991831688531533,0.9691435988799519,-0.3584006852107366,0.8524073550429265,1.7540960685451616,1.1415153003444678,1.2063559446756265,2.202856287611828,1.4826412901040746,0.47822688114217743,-1.1592408526922409,2.575140362297555,2.573893641512005,0.07278729915467672,0.8443416507625919,1.8792905187140998,0.30043465158737465,2.035115392144873,2.1855547090193985,2.6952184627326417,0.9830892846717376,0.30043465158737465,1.6390025053777177,2.913467922541535
14,SAMd027124354ce,-0.9187271206225959,4.7465140751695625,-0.9964115748889818,-1.0958772614260857,0.23376922586102347,-0.5291307561282623,1.3708998549541598,6.107664017011846,1.2920377538659273,1.9083703817092117,1.9060616689314676,-1.2178298667268026,2.713528745655791,1.8421856682428488,2.707026950892013,1.953604651579636,1.5660663661475658,2.5978416608120263,-1.1099017254884695,-1.0154210504116181,-0.8708395586895112,-0.8464058696576034,-0.14028133035860813,-0.729187423206642,-0.4374772074872587,-0.7460116539932455,-2.773787065886376,-0.8173656463065225,-1.0958772614260857,-1.0958772614260857,-1.0257356305418948,-0.875504907018215,-0.9613723819216656,-0.12897230077246782,-0.8880384144617953,1.6610688847103592,0.10248871983207122,-1.1667820788464667,-1.1671682442460078,0.6404872483693067,-0.4895783663777915,0.4231310747116733,-0.9613723819216656,-0.9792695393068109,2.886734371547036,-2.1496122032653777,0.9031356533334169,1.0763651513313606,0.9104525244727689,-1.2999899444271499,-0.7938965756496322,-0.8337875395859764,-0.8173656463065225,1.244930313822778,-1.3671941280291147,0.30143071230201474,-0.8337875395859764,0.1429214473111809,-0.09448067507685143
15,SAM36d87392593b,0.6186211936390396,7.274821383072664,0.5323575584961222,0.8508300859841044,-0.16255711147526047,0.12190153834152119,-3.103279563477291,-0.15713844438549407,0.6136677504262454,0.6404203573957185,0.08159360304453313,0.8920329630958893,7.11523919359883,3.423520881566559,3.8049342736590783,3.0766755476359813,4.481586825418887,3.9191802207585353,0.6639449338520395,-0.26648693875744833,0.5355803263839086,0.8269687895754771,0.9038982731845258,0.013984742791708287,1.1842046798904151,-0.28906179471726323,1.9423562501617282,0.5617167360944891,0.8508300859841044,0.8508300859841044,1.1851385170171918,1.0220943473396398,0.3510045428465926,0.15757472832402566,0.6368782996250121,1.0462287974791147,0.46504129431010904,-0.4682176665773931,0.2992849127704565,-0.12855542046983295,0.24718333383668528,0.13287310794308418,0.3510045428465926,0.16620433566611292,-0.785577784150033,-3.7524947756789575,2.1175494180719037,2.150280495857322,-0.16825238342312038,0.3072359369174956,0.6108470380395673,-0.431218706062639,0.5617167360944891,2.9693688506981992,0.4835222220447606,0.33036453763108714,-0.431218706062639,0.050720796728742155,0.9304318726094878
16,SAM4edbe45817b3,3.254077932911631,1.6014454581071909,2.4609380688319837,2.3959930572875323,-2.165458546600172,0.012860757319600681,-0.4225068713733089,-0.24002144403067346,1.2385936081789233,-0.40264412249207526,0.15223007421948057,0.5096330364001628,3.4532934019950368,0.9165049127065019,0.8365550570979197,1.3708394241145752,1.7039018395823582,0.5933174866052993,3.0867578676129366,-1.4278889348534076,1.9824886644035575,2.0423320022453137,2.4634207459222783,2.5299003237604034,2.099317234258689,0.6950769590386681,4.176322870000938,2.0869640856302936,2.3959930572875323,2.3959930572875323,2.7460768565488283,1.9953791898191513,2.1816304983583126,1.5416019970377832,3.044114943964622,1.0598547485764274,0.7325912673154404,-0.45635585699220893,2.7676399693956193,2.193781086503082,2.0636608659183047,2.1962916217789696,2.1816304983583126,1.5709672508117885,1.6702441730999382,0.3205665663576233,-0.18863072463218056,0.11655901665702645,2.374356127173533,1.1292162060279278,1.6384545749433166,1.019697090511699,2.0869640856302936,1.165502310216229,2.6831490125276733,1.030076177566787,1.019697090511699,2.4559190662176276,4.514646802466344
17,SAM36a9225b0222,3.6646424018978916,-3.29071355515676,1.2310418039067872,4.102402958566896,0.3785728440578148,6.226410183996248,-0.7827257256130002,3.9560017152852622,3.5566759701948456,3.087739047374483,-0.5017580416611129,-2.560351806500534,-3.3212287716251696,-1.1101859096759321,-1.460017965188623,-1.1133002695865872,-2.1133425102897396,-1.6094065569005318,3.1906370585486195,5.861433405638477,2.5594143667523865,3.531229958090461,2.8659796293644453,2.2901524874508437,1.9338030628788048,-2.7571783989404044,5.596804908453476,2.1182251576020144,4.102402958566896,4.102402958566896,3.374039327226071,3.0583801235576002,1.9624798881360441,2.491072193217878,2.9938839795758576,0.14118337645135656,2.705465091479274,4.123956614540128,2.1009146962798395,4.323663881411187,2.085082049131748,3.3257560018045997,1.9624798881360441,2.316352685878162,2.114033503811494,0.5882413199866303,-0.6177831237097879,-0.6967489223143573,0.6603533880256203,1.923830172483902,2.4430533332327564,1.4858779156701978,2.1182251576020144,1.0061024284743652,3.6321740786790104,2.3764321297496114,1.4858779156701978,2.4241704157308277,-2.670796347089858
18,SAMe7bf6c015192,3.2959242180529507,-4.006398621384022,0.6309500070907555,1.9039060568959922,-0.7834261970621694,0.6112238675900777,-0.04295515606898438,0.34803499159980944,0.3728117328781154,-0.019964873744452914,-0.011348902705931122,-0.0002247959484636026,-3.5355381327903554,-2.364107754691577,-2.039504741742649,-3.3350648991600518,-2.8953201069711234,-1.7261004055827027,1.6418350306838554,-0.6747784991676138,2.961672663178007,1.7752539005704304,1.6211999388655884,1.3610787587370974,0.9290000901832107,-0.15331733421291557,4.4468982125757135,2.9335323543391003,1.9039060568959922,1.9039060568959922,1.3174426266678811,1.1710150658779435,2.1910817319873717,1.665779708630481,1.84478593355997,-0.7297418910117418,1.7247964790200425,-0.2744110963253483,1.2852555412372664,1.7693327793027915,1.0791209666826351,1.1808859823457083,2.1910817319873717,1.8407542555957592,0.4756885538951904,1.3429166583086596,-1.2477175454512195,-1.7975791254735645,-0.07792407119575463,1.2023042726263462,1.3308447937695775,0.3170189449874311,2.9335323543391003,0.27959205492242906,2.911887718668059,1.9252941418065495,0.3170189449874311,1.1741321198259242,2.316613529851469
19,SAM6dd7ad1d797d,1.9246973819122675,-0.49692763091954806,2.2537451207378796,3.7285747661687427,1.6320858548613661,5.604975125012862,0.09075016111782994,1.57276403364733,3.4673963459185684,0.7793286159705821,-0.4368614268758625,-1.3612446091231027,1.1802114091054343,-0.7168469791774127,1.1523074119838628,0.34414814518043874,-0.3481664204954267,0.3942964668259494,2.329110029808369,2.0273501910575344,1.1428664378505202,3.1623238159634623,2.3844154577279424,1.524422516383472,2.421538459056811,-0.7297497849081529,5.155259435439905,1.443253209221666,3.7285747661687427,3.7285747661687427,3.713939350782718,3.0884855026309306,1.7988120493703017,2.4189285272746126,2.17554531249633,-0.2965087502997254,0.5889114599039513,2.6246462229028533,2.1159538759130787,1.9316637554571447,1.11787099747352,2.4489832930319877,1.7988120493703017,1.2401750989380913,2.4809284981589705,1.3045545745226956,1.0555699759784491,0.6509635747008405,1.3951367382815225,1.1010689796119228,1.675026370021443,1.5377888704819833,1.443253209221666,0.612370149429974,3.0269287247112957,1.424494602474222,1.5377888704819833,1.9360963010310777,0.3017598387508347
